sample id,region id,cell id,movie id,global_start_frame,path
20250829-2,1,110,1,80,20250829-2/000110-1.npy
20250829-2,1,110,2,100,20250829-2/000110-2.npy
20250829-2,2,111,0,120,20250829-2/000111-0.npy
20250829-2,2,111,1,140,20250829-2/000111-1.npy
20250829-2,2,111,2,160,20250829-2/000111-2.npy
20250829-2,2,112,0,120,20250829-2/000112-0.npy
20250829-2,2,112,1,140,20250829-2/000112-1.npy
20250829-2,2,112,2,160,20250829-2/000112-2.npy
20250829-2,2,113,0,120,20250829-2/000113-0.npy
20250829-2,2,113,1,140,20250829-2/000113-1.npy
20250829-2,2,113,2,160,20250829-2/000113-2.npy
20250829-2,2,114,0,120,20250829-2/000114-0.npy
20250829-2,2,114,1,140,20250829-2/000114-1.npy
20250829-2,2,114,2,160,20250829-2/000114-2.npy
20250829-2,2,115,0,120,20250829-2/000115-0.npy
20250829-2,2,115,1,140,20250829-2/000115-1.npy
20250829-2,2,115,2,160,20250829-2/000115-2.npy
20250829-2,2,116,0,120,20250829-2/000116-0.npy
20250829-2,2,116,1,140,20250829-2/000116-1.npy
20250829-2,2,116,2,160,20250829-2/000116-2.npy
20250829-2,2,117,0,120,20250829-2/000117-0.npy
20250829-2,2,117,1,140,20250829-2/000117-1.npy
20250829-2,2,117,2,160,20250829-2/000117-2.npy
20250829-2,2,118,0,120,20250829-2/000118-0.npy
20250829-2,2,118,1,140,20250829-2/000118-1.npy
20250829-2,2,118,2,160,20250829-2/000118-2.npy
20250829-2,2,119,0,120,20250829-2/000119-0.npy
20250829-2,2,119,1,140,20250829-2/000119-1.npy
20250829-2,2,119,2,160,20250829-2/000119-2.npy
20250829-2,2,120,0,120,20250829-2/000120-0.npy
20250829-2,2,120,1,140,20250829-2/000120-1.npy
20250829-2,2,120,2,160,20250829-2/000120-2.npy
20250829-2,2,121,0,120,20250829-2/000121-0.npy
20250829-2,2,121,1,140,20250829-2/000121-1.npy
20250829-2,2,121,2,160,20250829-2/000121-2.npy
20250829-2,2,122,0,120,20250829-2/000122-0.npy
20250829-2,2,122,1,140,20250829-2/000122-1.npy
20250829-2,2,122,2,160,20250829-2/000122-2.npy
20250829-2,2,123,0,120,20250829-2/000123-0.npy
20250829-2,2,123,1,140,20250829-2/000123-1.npy
20250829-2,2,123,2,160,20250829-2/000123-2.npy
20250829-2,2,124,0,120,20250829-2/000124-0.npy
20250829-2,2,124,1,140,20250829-2/000124-1.npy
20250829-2,2,124,2,160,20250829-2/000124-2.npy
20250829-2,2,125,0,120,20250829-2/000125-0.npy
20250829-2,2,125,1,140,20250829-2/000125-1.npy
20250829-2,2,125,2,160,20250829-2/000125-2.npy
20250829-2,2,126,0,120,20250829-2/000126-0.npy
20250829-2,2,126,1,140,20250829-2/000126-1.npy
20250829-2,2,126,2,160,20250829-2/000126-2.npy
20250829-2,2,127,0,120,20250829-2/000127-0.npy
20250829-2,2,127,1,140,20250829-2/000127-1.npy
20250829-2,2,127,2,160,20250829-2/000127-2.npy
20250829-2,2,128,0,120,20250829-2/000128-0.npy
20250829-2,2,128,1,140,20250829-2/000128-1.npy
20250829-2,2,128,2,160,20250829-2/000128-2.npy
20250829-2,2,129,0,120,20250829-2/000129-0.npy
20250829-2,2,129,1,140,20250829-2/000129-1.npy
20250829-2,2,129,2,160,20250829-2/000129-2.npy
20250829-2,2,130,0,120,20250829-2/000130-0.npy
20250829-2,2,130,1,140,20250829-2/000130-1.npy
20250829-2,2,130,2,160,20250829-2/000130-2.npy
20250829-2,2,131,0,120,20250829-2/000131-0.npy
20250829-2,2,131,1,140,20250829-2/000131-1.npy
20250829-2,2,131,2,160,20250829-2/000131-2.npy
20250829-2,2,132,0,120,20250829-2/000132-0.npy
20250829-2,2,132,1,140,20250829-2/000132-1.npy
20250829-2,2,132,2,160,20250829-2/000132-2.npy
20250829-2,2,133,0,120,20250829-2/000133-0.npy
20250829-2,2,133,1,140,20250829-2/000133-1.npy
20250829-2,2,133,2,160,20250829-2/000133-2.npy
20250829-2,2,134,0,120,20250829-2/000134-0.npy
20250829-2,2,134,1,140,20250829-2/000134-1.npy
20250829-2,2,134,2,160,20250829-2/000134-2.npy
20250829-2,2,135,0,120,20250829-2/000135-0.npy
20250829-2,2,135,1,140,20250829-2/000135-1.npy
20250829-2,2,135,2,160,20250829-2/000135-2.npy
20250829-2,2,136,0,120,20250829-2/000136-0.npy
20250829-2,2,136,1,140,20250829-2/000136-1.npy
20250829-2,2,136,2,160,20250829-2/000136-2.npy
20250829-2,2,137,0,120,20250829-2/000137-0.npy
20250829-2,2,137,1,140,20250829-2/000137-1.npy
20250829-2,2,137,2,160,20250829-2/000137-2.npy
20250829-2,2,138,0,120,20250829-2/000138-0.npy
20250829-2,2,138,1,140,20250829-2/000138-1.npy
20250829-2,2,138,2,160,20250829-2/000138-2.npy
20250829-2,2,139,0,120,20250829-2/000139-0.npy
20250829-2,2,139,1,140,20250829-2/000139-1.npy
20250829-2,2,139,2,160,20250829-2/000139-2.npy
20250829-2,2,140,0,120,20250829-2/000140-0.npy
20250829-2,2,140,1,140,20250829-2/000140-1.npy
20250829-2,2,140,2,160,20250829-2/000140-2.npy
20250829-2,2,141,0,120,20250829-2/000141-0.npy
20250829-2,2,141,1,140,20250829-2/000141-1.npy
20250829-2,2,141,2,160,20250829-2/000141-2.npy
20250829-2,2,142,0,120,20250829-2/000142-0.npy
20250829-2,2,142,1,140,20250829-2/000142-1.npy
20250829-2,2,142,2,160,20250829-2/000142-2.npy
20250829-2,2,143,0,120,20250829-2/000143-0.npy
20250829-2,2,143,1,140,20250829-2/000143-1.npy
20250829-2,2,143,2,160,20250829-2/000143-2.npy
20250829-2,2,144,0,120,20250829-2/000144-0.npy
20250829-2,2,144,1,140,20250829-2/000144-1.npy
20250829-2,2,144,2,160,20250829-2/000144-2.npy
20250829-2,2,145,0,120,20250829-2/000145-0.npy
20250829-2,2,145,1,140,20250829-2/000145-1.npy
20250829-2,2,145,2,160,20250829-2/000145-2.npy
20250829-2,2,146,0,120,20250829-2/000146-0.npy
20250829-2,2,146,1,140,20250829-2/000146-1.npy
20250829-2,2,146,2,160,20250829-2/000146-2.npy
20250829-2,2,147,0,120,20250829-2/000147-0.npy
20250829-2,2,147,1,140,20250829-2/000147-1.npy
20250829-2,2,147,2,160,20250829-2/000147-2.npy
20250829-2,2,148,0,120,20250829-2/000148-0.npy
20250829-2,2,148,1,140,20250829-2/000148-1.npy
20250829-2,2,148,2,160,20250829-2/000148-2.npy
20250829-2,2,149,0,120,20250829-2/000149-0.npy
20250829-2,2,149,1,140,20250829-2/000149-1.npy
20250829-2,2,149,2,160,20250829-2/000149-2.npy
20250829-2,2,150,0,120,20250829-2/000150-0.npy
20250829-2,2,150,1,140,20250829-2/000150-1.npy
20250829-2,2,150,2,160,20250829-2/000150-2.npy
20250829-2,2,151,0,120,20250829-2/000151-0.npy
20250829-2,2,151,1,140,20250829-2/000151-1.npy
20250829-2,2,151,2,160,20250829-2/000151-2.npy
20250829-2,2,152,0,120,20250829-2/000152-0.npy
20250829-2,2,152,1,140,20250829-2/000152-1.npy
20250829-2,2,152,2,160,20250829-2/000152-2.npy
20250829-2,2,153,0,120,20250829-2/000153-0.npy
20250829-2,2,153,1,140,20250829-2/000153-1.npy
20250829-2,2,153,2,160,20250829-2/000153-2.npy
20250829-2,2,154,0,120,20250829-2/000154-0.npy
20250829-2,2,154,1,140,20250829-2/000154-1.npy
20250829-2,2,154,2,160,20250829-2/000154-2.npy
20250829-2,2,155,0,120,20250829-2/000155-0.npy
20250829-2,2,155,1,140,20250829-2/000155-1.npy
20250829-2,2,155,2,160,20250829-2/000155-2.npy
20250829-2,2,156,0,120,20250829-2/000156-0.npy
20250829-2,2,156,1,140,20250829-2/000156-1.npy
20250829-2,2,156,2,160,20250829-2/000156-2.npy
20250829-2,2,157,0,120,20250829-2/000157-0.npy
20250829-2,2,157,1,140,20250829-2/000157-1.npy
20250829-2,2,157,2,160,20250829-2/000157-2.npy
20250829-2,2,158,0,120,20250829-2/000158-0.npy
20250829-2,2,158,1,140,20250829-2/000158-1.npy
20250829-2,2,158,2,160,20250829-2/000158-2.npy
20250829-2,2,159,0,120,20250829-2/000159-0.npy
20250829-2,2,159,1,140,20250829-2/000159-1.npy
20250829-2,2,159,2,160,20250829-2/000159-2.npy
20250829-2,2,160,0,120,20250829-2/000160-0.npy
20250829-2,2,160,1,140,20250829-2/000160-1.npy
20250829-2,2,160,2,160,20250829-2/000160-2.npy
20250829-2,2,161,0,120,20250829-2/000161-0.npy
20250829-2,2,161,1,140,20250829-2/000161-1.npy
20250829-2,2,161,2,160,20250829-2/000161-2.npy
20250829-2,3,162,0,180,20250829-2/000162-0.npy
20250829-2,3,162,1,200,20250829-2/000162-1.npy
20250829-2,3,162,2,220,20250829-2/000162-2.npy
20250829-2,3,163,0,180,20250829-2/000163-0.npy
20250829-2,3,163,1,200,20250829-2/000163-1.npy
20250829-2,3,163,2,220,20250829-2/000163-2.npy
20250829-2,3,164,0,180,20250829-2/000164-0.npy
20250829-2,3,164,1,200,20250829-2/000164-1.npy
20250829-2,3,164,2,220,20250829-2/000164-2.npy
20250829-2,3,165,0,180,20250829-2/000165-0.npy
20250829-2,3,165,1,200,20250829-2/000165-1.npy
20250829-2,3,165,2,220,20250829-2/000165-2.npy
20250829-2,3,166,0,180,20250829-2/000166-0.npy
20250829-2,3,166,1,200,20250829-2/000166-1.npy
20250829-2,3,166,2,220,20250829-2/000166-2.npy
20250829-2,3,167,0,180,20250829-2/000167-0.npy
20250829-2,3,167,1,200,20250829-2/000167-1.npy
20250829-2,3,167,2,220,20250829-2/000167-2.npy
20250829-2,3,168,0,180,20250829-2/000168-0.npy
20250829-2,3,168,1,200,20250829-2/000168-1.npy
20250829-2,3,168,2,220,20250829-2/000168-2.npy
20250829-2,3,169,0,180,20250829-2/000169-0.npy
20250829-2,3,169,1,200,20250829-2/000169-1.npy
20250829-2,3,169,2,220,20250829-2/000169-2.npy
20250829-2,3,170,0,180,20250829-2/000170-0.npy
20250829-2,3,170,1,200,20250829-2/000170-1.npy
20250829-2,3,170,2,220,20250829-2/000170-2.npy
20250829-2,3,171,0,180,20250829-2/000171-0.npy
20250829-2,3,171,1,200,20250829-2/000171-1.npy
20250829-2,3,171,2,220,20250829-2/000171-2.npy
20250829-2,3,172,0,180,20250829-2/000172-0.npy
20250829-2,3,172,1,200,20250829-2/000172-1.npy
20250829-2,3,172,2,220,20250829-2/000172-2.npy
20250829-2,3,173,0,180,20250829-2/000173-0.npy
20250829-2,3,173,1,200,20250829-2/000173-1.npy
20250829-2,3,173,2,220,20250829-2/000173-2.npy
20250829-2,3,174,0,180,20250829-2/000174-0.npy
20250829-2,3,174,1,200,20250829-2/000174-1.npy
20250829-2,3,174,2,220,20250829-2/000174-2.npy
20250829-2,3,175,0,180,20250829-2/000175-0.npy
20250829-2,3,175,1,200,20250829-2/000175-1.npy
20250829-2,3,175,2,220,20250829-2/000175-2.npy
20250829-2,3,176,0,180,20250829-2/000176-0.npy
20250829-2,3,176,1,200,20250829-2/000176-1.npy
20250829-2,3,176,2,220,20250829-2/000176-2.npy
20250829-2,3,177,0,180,20250829-2/000177-0.npy
20250829-2,3,177,1,200,20250829-2/000177-1.npy
20250829-2,3,177,2,220,20250829-2/000177-2.npy
20250829-2,3,178,0,180,20250829-2/000178-0.npy
20250829-2,3,178,1,200,20250829-2/000178-1.npy
20250829-2,3,178,2,220,20250829-2/000178-2.npy
20250829-2,3,179,0,180,20250829-2/000179-0.npy
20250829-2,3,179,1,200,20250829-2/000179-1.npy
20250829-2,3,179,2,220,20250829-2/000179-2.npy
20250829-2,3,180,0,180,20250829-2/000180-0.npy
20250829-2,3,180,1,200,20250829-2/000180-1.npy
20250829-2,3,180,2,220,20250829-2/000180-2.npy
20250829-2,3,181,0,180,20250829-2/000181-0.npy
20250829-2,3,181,1,200,20250829-2/000181-1.npy
20250829-2,3,181,2,220,20250829-2/000181-2.npy
20250829-2,3,182,0,180,20250829-2/000182-0.npy
20250829-2,3,182,1,200,20250829-2/000182-1.npy
20250829-2,3,182,2,220,20250829-2/000182-2.npy
20250829-2,3,183,0,180,20250829-2/000183-0.npy
20250829-2,3,183,1,200,20250829-2/000183-1.npy
20250829-2,3,183,2,220,20250829-2/000183-2.npy
20250829-2,3,184,0,180,20250829-2/000184-0.npy
20250829-2,3,184,1,200,20250829-2/000184-1.npy
20250829-2,3,184,2,220,20250829-2/000184-2.npy
20250829-2,3,185,0,180,20250829-2/000185-0.npy
20250829-2,3,185,1,200,20250829-2/000185-1.npy
20250829-2,3,185,2,220,20250829-2/000185-2.npy
20250829-2,3,186,0,180,20250829-2/000186-0.npy
20250829-2,3,186,1,200,20250829-2/000186-1.npy
20250829-2,3,186,2,220,20250829-2/000186-2.npy
20250829-2,3,187,0,180,20250829-2/000187-0.npy
20250829-2,3,187,1,200,20250829-2/000187-1.npy
20250829-2,3,187,2,220,20250829-2/000187-2.npy
20250829-2,3,188,0,180,20250829-2/000188-0.npy
20250829-2,3,188,1,200,20250829-2/000188-1.npy
20250829-2,3,188,2,220,20250829-2/000188-2.npy
20250829-2,3,189,0,180,20250829-2/000189-0.npy
20250829-2,3,189,1,200,20250829-2/000189-1.npy
20250829-2,3,189,2,220,20250829-2/000189-2.npy
20250829-2,3,190,0,180,20250829-2/000190-0.npy
20250829-2,3,190,1,200,20250829-2/000190-1.npy
20250829-2,3,190,2,220,20250829-2/000190-2.npy
20250829-2,3,191,0,180,20250829-2/000191-0.npy
20250829-2,3,191,1,200,20250829-2/000191-1.npy
20250829-2,3,191,2,220,20250829-2/000191-2.npy
20250829-2,3,192,0,180,20250829-2/000192-0.npy
20250829-2,3,192,1,200,20250829-2/000192-1.npy
20250829-2,3,192,2,220,20250829-2/000192-2.npy
20250829-2,3,193,0,180,20250829-2/000193-0.npy
20250829-2,3,193,1,200,20250829-2/000193-1.npy
20250829-2,3,193,2,220,20250829-2/000193-2.npy
20250829-2,3,194,0,180,20250829-2/000194-0.npy
20250829-2,3,194,1,200,20250829-2/000194-1.npy
20250829-2,3,194,2,220,20250829-2/000194-2.npy
20250829-2,3,195,0,180,20250829-2/000195-0.npy
20250829-2,3,195,1,200,20250829-2/000195-1.npy
20250829-2,3,195,2,220,20250829-2/000195-2.npy
20250829-2,3,196,0,180,20250829-2/000196-0.npy
20250829-2,3,196,1,200,20250829-2/000196-1.npy
20250829-2,3,196,2,220,20250829-2/000196-2.npy
20250829-2,3,197,0,180,20250829-2/000197-0.npy
20250829-2,3,197,1,200,20250829-2/000197-1.npy
20250829-2,3,197,2,220,20250829-2/000197-2.npy
20250829-2,3,198,0,180,20250829-2/000198-0.npy
20250829-2,3,198,1,200,20250829-2/000198-1.npy
20250829-2,3,198,2,220,20250829-2/000198-2.npy
20250829-2,3,199,0,180,20250829-2/000199-0.npy
20250829-2,3,199,1,200,20250829-2/000199-1.npy
20250829-2,3,199,2,220,20250829-2/000199-2.npy
20250829-2,3,200,0,180,20250829-2/000200-0.npy
20250829-2,3,200,1,200,20250829-2/000200-1.npy
20250829-2,3,200,2,220,20250829-2/000200-2.npy
20250829-2,3,201,0,180,20250829-2/000201-0.npy
20250829-2,3,201,1,200,20250829-2/000201-1.npy
20250829-2,3,201,2,220,20250829-2/000201-2.npy
20250829-2,3,202,0,180,20250829-2/000202-0.npy
20250829-2,3,202,1,200,20250829-2/000202-1.npy
20250829-2,3,202,2,220,20250829-2/000202-2.npy
20250829-2,3,203,0,180,20250829-2/000203-0.npy
20250829-2,3,203,1,200,20250829-2/000203-1.npy
20250829-2,3,203,2,220,20250829-2/000203-2.npy
20250829-2,3,204,0,180,20250829-2/000204-0.npy
20250829-2,3,204,1,200,20250829-2/000204-1.npy
20250829-2,3,204,2,220,20250829-2/000204-2.npy
20250829-2,3,205,0,180,20250829-2/000205-0.npy
20250829-2,3,205,1,200,20250829-2/000205-1.npy
20250829-2,3,205,2,220,20250829-2/000205-2.npy
20250829-2,3,206,0,180,20250829-2/000206-0.npy
20250829-2,3,206,1,200,20250829-2/000206-1.npy
20250829-2,3,206,2,220,20250829-2/000206-2.npy
20250829-2,3,207,0,180,20250829-2/000207-0.npy
20250829-2,3,207,1,200,20250829-2/000207-1.npy
20250829-2,3,207,2,220,20250829-2/000207-2.npy
20250829-2,3,208,0,180,20250829-2/000208-0.npy
20250829-2,3,208,1,200,20250829-2/000208-1.npy
20250829-2,3,208,2,220,20250829-2/000208-2.npy
20250829-2,3,209,0,180,20250829-2/000209-0.npy
20250829-2,3,209,1,200,20250829-2/000209-1.npy
20250829-2,3,209,2,220,20250829-2/000209-2.npy
20250829-2,3,210,0,180,20250829-2/000210-0.npy
20250829-2,3,210,1,200,20250829-2/000210-1.npy
20250829-2,3,210,2,220,20250829-2/000210-2.npy
20250829-2,3,211,0,180,20250829-2/000211-0.npy
20250829-2,3,211,1,200,20250829-2/000211-1.npy
20250829-2,3,211,2,220,20250829-2/000211-2.npy
20250829-2,3,212,0,180,20250829-2/000212-0.npy
20250829-2,3,212,1,200,20250829-2/000212-1.npy
20250829-2,3,212,2,220,20250829-2/000212-2.npy
20250829-2,3,213,0,180,20250829-2/000213-0.npy
20250829-2,3,213,1,200,20250829-2/000213-1.npy
20250829-2,3,213,2,220,20250829-2/000213-2.npy
20250829-2,3,214,0,180,20250829-2/000214-0.npy
20250829-2,3,214,1,200,20250829-2/000214-1.npy
20250829-2,3,214,2,220,20250829-2/000214-2.npy
20250829-2,3,215,0,180,20250829-2/000215-0.npy
20250829-2,3,215,1,200,20250829-2/000215-1.npy
20250829-2,3,215,2,220,20250829-2/000215-2.npy
20250829-2,3,216,0,180,20250829-2/000216-0.npy
20250829-2,3,216,1,200,20250829-2/000216-1.npy
20250829-2,3,216,2,220,20250829-2/000216-2.npy
20250829-2,3,217,0,180,20250829-2/000217-0.npy
20250829-2,3,217,1,200,20250829-2/000217-1.npy
20250829-2,3,217,2,220,20250829-2/000217-2.npy
20250829-2,3,218,0,180,20250829-2/000218-0.npy
20250829-2,3,218,1,200,20250829-2/000218-1.npy
20250829-2,3,218,2,220,20250829-2/000218-2.npy
20250829-2,3,219,0,180,20250829-2/000219-0.npy
20250829-2,3,219,1,200,20250829-2/000219-1.npy
20250829-2,3,219,2,220,20250829-2/000219-2.npy
20250829-2,3,220,0,180,20250829-2/000220-0.npy
20250829-2,3,220,1,200,20250829-2/000220-1.npy
20250829-2,3,220,2,220,20250829-2/000220-2.npy
20250829-2,3,221,0,180,20250829-2/000221-0.npy
20250829-2,3,221,1,200,20250829-2/000221-1.npy
20250829-2,3,221,2,220,20250829-2/000221-2.npy
20250829-2,3,222,0,180,20250829-2/000222-0.npy
20250829-2,3,222,1,200,20250829-2/000222-1.npy
20250829-2,3,222,2,220,20250829-2/000222-2.npy
20250829-2,3,223,0,180,20250829-2/000223-0.npy
20250829-2,3,223,1,200,20250829-2/000223-1.npy
20250829-2,3,223,2,220,20250829-2/000223-2.npy
20250829-2,3,224,0,180,20250829-2/000224-0.npy
20250829-2,3,224,1,200,20250829-2/000224-1.npy
20250829-2,3,224,2,220,20250829-2/000224-2.npy
20250829-2,3,225,0,180,20250829-2/000225-0.npy
20250829-2,3,225,1,200,20250829-2/000225-1.npy
20250829-2,3,225,2,220,20250829-2/000225-2.npy
20250829-2,3,226,0,180,20250829-2/000226-0.npy
20250829-2,3,226,1,200,20250829-2/000226-1.npy
20250829-2,3,226,2,220,20250829-2/000226-2.npy
20250829-2,3,227,0,180,20250829-2/000227-0.npy
20250829-2,3,227,1,200,20250829-2/000227-1.npy
20250829-2,3,227,2,220,20250829-2/000227-2.npy
20250829-2,4,228,0,240,20250829-2/000228-0.npy
20250829-2,4,228,1,260,20250829-2/000228-1.npy
20250829-2,4,228,2,280,20250829-2/000228-2.npy
20250829-2,4,229,0,240,20250829-2/000229-0.npy
20250829-2,4,229,1,260,20250829-2/000229-1.npy
20250829-2,4,229,2,280,20250829-2/000229-2.npy
20250829-2,4,230,0,240,20250829-2/000230-0.npy
20250829-2,4,230,1,260,20250829-2/000230-1.npy
20250829-2,4,230,2,280,20250829-2/000230-2.npy
20250829-2,4,231,0,240,20250829-2/000231-0.npy
20250829-2,4,231,1,260,20250829-2/000231-1.npy
20250829-2,4,231,2,280,20250829-2/000231-2.npy
20250829-2,4,232,0,240,20250829-2/000232-0.npy
20250829-2,4,232,1,260,20250829-2/000232-1.npy
20250829-2,4,232,2,280,20250829-2/000232-2.npy
20250829-2,4,233,0,240,20250829-2/000233-0.npy
20250829-2,4,233,1,260,20250829-2/000233-1.npy
20250829-2,4,233,2,280,20250829-2/000233-2.npy
20250829-2,4,234,0,240,20250829-2/000234-0.npy
20250829-2,4,234,1,260,20250829-2/000234-1.npy
20250829-2,4,234,2,280,20250829-2/000234-2.npy
20250829-2,4,235,0,240,20250829-2/000235-0.npy
20250829-2,4,235,1,260,20250829-2/000235-1.npy
20250829-2,4,235,2,280,20250829-2/000235-2.npy
20250829-2,4,236,0,240,20250829-2/000236-0.npy
20250829-2,4,236,1,260,20250829-2/000236-1.npy
20250829-2,4,236,2,280,20250829-2/000236-2.npy
20250829-2,4,237,0,240,20250829-2/000237-0.npy
20250829-2,4,237,1,260,20250829-2/000237-1.npy
20250829-2,4,237,2,280,20250829-2/000237-2.npy
20250829-2,4,238,0,240,20250829-2/000238-0.npy
20250829-2,4,238,1,260,20250829-2/000238-1.npy
20250829-2,4,238,2,280,20250829-2/000238-2.npy
20250829-2,4,239,0,240,20250829-2/000239-0.npy
20250829-2,4,239,1,260,20250829-2/000239-1.npy
20250829-2,4,239,2,280,20250829-2/000239-2.npy
20250829-2,4,240,0,240,20250829-2/000240-0.npy
20250829-2,4,240,1,260,20250829-2/000240-1.npy
20250829-2,4,240,2,280,20250829-2/000240-2.npy
20250829-2,4,241,0,240,20250829-2/000241-0.npy
20250829-2,4,241,1,260,20250829-2/000241-1.npy
20250829-2,4,241,2,280,20250829-2/000241-2.npy
20250829-2,4,242,0,240,20250829-2/000242-0.npy
20250829-2,4,242,1,260,20250829-2/000242-1.npy
20250829-2,4,242,2,280,20250829-2/000242-2.npy
20250829-2,4,243,0,240,20250829-2/000243-0.npy
20250829-2,4,243,1,260,20250829-2/000243-1.npy
20250829-2,4,243,2,280,20250829-2/000243-2.npy
20250829-2,4,244,0,240,20250829-2/000244-0.npy
20250829-2,4,244,1,260,20250829-2/000244-1.npy
20250829-2,4,244,2,280,20250829-2/000244-2.npy
20250829-2,4,245,0,240,20250829-2/000245-0.npy
20250829-2,4,245,1,260,20250829-2/000245-1.npy
20250829-2,4,245,2,280,20250829-2/000245-2.npy
20250829-2,4,246,0,240,20250829-2/000246-0.npy
20250829-2,4,246,1,260,20250829-2/000246-1.npy
20250829-2,4,246,2,280,20250829-2/000246-2.npy
20250829-2,4,247,0,240,20250829-2/000247-0.npy
20250829-2,4,247,1,260,20250829-2/000247-1.npy
20250829-2,4,247,2,280,20250829-2/000247-2.npy
20250829-2,4,248,0,240,20250829-2/000248-0.npy
20250829-2,4,248,1,260,20250829-2/000248-1.npy
20250829-2,4,248,2,280,20250829-2/000248-2.npy
20250829-2,4,249,0,240,20250829-2/000249-0.npy
20250829-2,4,249,1,260,20250829-2/000249-1.npy
20250829-2,4,249,2,280,20250829-2/000249-2.npy
20250829-2,4,250,0,240,20250829-2/000250-0.npy
20250829-2,4,250,1,260,20250829-2/000250-1.npy
20250829-2,4,250,2,280,20250829-2/000250-2.npy
20250829-2,4,251,0,240,20250829-2/000251-0.npy
20250829-2,4,251,1,260,20250829-2/000251-1.npy
20250829-2,4,251,2,280,20250829-2/000251-2.npy
20250829-2,4,252,0,240,20250829-2/000252-0.npy
20250829-2,4,252,1,260,20250829-2/000252-1.npy
20250829-2,4,252,2,280,20250829-2/000252-2.npy
20250829-2,4,253,0,240,20250829-2/000253-0.npy
20250829-2,4,253,1,260,20250829-2/000253-1.npy
20250829-2,4,253,2,280,20250829-2/000253-2.npy
20250829-2,4,254,0,240,20250829-2/000254-0.npy
20250829-2,4,254,1,260,20250829-2/000254-1.npy
20250829-2,4,254,2,280,20250829-2/000254-2.npy
20250829-2,4,255,0,240,20250829-2/000255-0.npy
20250829-2,4,255,1,260,20250829-2/000255-1.npy
20250829-2,4,255,2,280,20250829-2/000255-2.npy
20250829-2,4,256,0,240,20250829-2/000256-0.npy
20250829-2,4,256,1,260,20250829-2/000256-1.npy
20250829-2,4,256,2,280,20250829-2/000256-2.npy
20250829-2,4,257,0,240,20250829-2/000257-0.npy
20250829-2,4,257,1,260,20250829-2/000257-1.npy
20250829-2,4,257,2,280,20250829-2/000257-2.npy
20250829-2,4,258,0,240,20250829-2/000258-0.npy
20250829-2,4,258,1,260,20250829-2/000258-1.npy
20250829-2,4,258,2,280,20250829-2/000258-2.npy
20250829-2,4,259,0,240,20250829-2/000259-0.npy
20250829-2,4,259,1,260,20250829-2/000259-1.npy
20250829-2,4,259,2,280,20250829-2/000259-2.npy
20250829-2,4,260,0,240,20250829-2/000260-0.npy
20250829-2,4,260,1,260,20250829-2/000260-1.npy
20250829-2,4,260,2,280,20250829-2/000260-2.npy
20250829-2,4,261,0,240,20250829-2/000261-0.npy
20250829-2,4,261,1,260,20250829-2/000261-1.npy
20250829-2,4,261,2,280,20250829-2/000261-2.npy
20250829-2,4,262,0,240,20250829-2/000262-0.npy
20250829-2,4,262,1,260,20250829-2/000262-1.npy
20250829-2,4,262,2,280,20250829-2/000262-2.npy
20250829-2,4,263,0,240,20250829-2/000263-0.npy
20250829-2,4,263,1,260,20250829-2/000263-1.npy
20250829-2,4,263,2,280,20250829-2/000263-2.npy
20250829-2,4,264,0,240,20250829-2/000264-0.npy
20250829-2,4,264,1,260,20250829-2/000264-1.npy
20250829-2,4,264,2,280,20250829-2/000264-2.npy
20250829-2,4,265,0,240,20250829-2/000265-0.npy
20250829-2,4,265,1,260,20250829-2/000265-1.npy
20250829-2,4,265,2,280,20250829-2/000265-2.npy
20250829-2,4,266,0,240,20250829-2/000266-0.npy
20250829-2,4,266,1,260,20250829-2/000266-1.npy
20250829-2,4,266,2,280,20250829-2/000266-2.npy
20250829-2,4,267,0,240,20250829-2/000267-0.npy
20250829-2,4,267,1,260,20250829-2/000267-1.npy
20250829-2,4,267,2,280,20250829-2/000267-2.npy
20250829-2,4,268,0,240,20250829-2/000268-0.npy
20250829-2,4,268,1,260,20250829-2/000268-1.npy
20250829-2,4,268,2,280,20250829-2/000268-2.npy
20250829-2,4,269,0,240,20250829-2/000269-0.npy
20250829-2,4,269,1,260,20250829-2/000269-1.npy
20250829-2,4,269,2,280,20250829-2/000269-2.npy
20250829-2,4,270,0,240,20250829-2/000270-0.npy
20250829-2,4,270,1,260,20250829-2/000270-1.npy
20250829-2,4,270,2,280,20250829-2/000270-2.npy
20250829-2,4,271,0,240,20250829-2/000271-0.npy
20250829-2,4,271,1,260,20250829-2/000271-1.npy
20250829-2,4,271,2,280,20250829-2/000271-2.npy
20250829-2,4,272,0,240,20250829-2/000272-0.npy
20250829-2,4,272,1,260,20250829-2/000272-1.npy
20250829-2,4,272,2,280,20250829-2/000272-2.npy
20250829-2,4,273,0,240,20250829-2/000273-0.npy
20250829-2,4,273,1,260,20250829-2/000273-1.npy
20250829-2,4,273,2,280,20250829-2/000273-2.npy
20250829-2,4,274,0,240,20250829-2/000274-0.npy
20250829-2,4,274,1,260,20250829-2/000274-1.npy
20250829-2,4,274,2,280,20250829-2/000274-2.npy
20250829-2,4,275,0,240,20250829-2/000275-0.npy
20250829-2,4,275,1,260,20250829-2/000275-1.npy
20250829-2,4,275,2,280,20250829-2/000275-2.npy
20250829-2,4,276,0,240,20250829-2/000276-0.npy
20250829-2,4,276,1,260,20250829-2/000276-1.npy
